date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-01,1,1,5,7,-1,1,3,1,1,1,3,2,1,1,1,2,1,1,3,4,2,2,2,1,1,1,1,2,1,3,3,1,1,2,2,2,54,204,156644
2022-01-02,1,2,6,0,-9,0,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,3,2,1,3,1,4,2,3,76,207,168419
2022-01-03,1,3,0,9,0,0,3,1,2,3,4,2,1,2,1,1,2,1,2,1,1,1,3,1,2,2,1,2,2,3,2,3,2,1,1,2,55,162,186682
2022-01-04,1,4,1,5,-2,0,1,2,2,2,1,2,2,2,2,1,1,3,2,2,2,3,1,1,1,1,2,1,1,1,3,1,1,2,3,2,42,163,114227
2022-01-05,1,5,2,8,2,1,2,1,2,2,2,1,3,2,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,61,166,142532
2022-01-06,1,6,3,1,-4,1,3,1,1,2,2,1,2,1,1,2,1,1,2,2,3,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,52,185,167827
2022-01-07,1,7,4,3,-2,0,2,2,1,1,4,3,3,3,2,2,1,2,2,3,1,4,2,2,2,1,1,1,2,1,2,2,1,1,2,1,55,163,107738
2022-01-08,1,8,5,9,2,0,3,2,1,1,1,1,1,2,2,1,2,3,1,3,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,60,216,192461
2022-01-09,1,9,6,5,-1,0,1,2,2,2,2,2,1,1,2,2,2,2,3,1,1,4,1,1,1,3,2,2,1,2,2,3,1,3,2,2,70,191,152231
2022-01-10,1,10,0,3,-3,1,1,1,1,2,2,3,1,1,1,2,1,1,1,1,2,1,2,3,1,3,1,1,3,1,3,2,2,1,2,2,49,184,126191
2022-01-11,1,11,1,9,2,0,3,2,1,1,1,1,1,2,1,2,1,1,3,1,2,3,1,5,1,1,3,1,2,2,1,2,1,5,3,2,58,170,144137
2022-01-12,1,12,2,6,0,0,2,1,1,2,2,1,1,2,1,2,1,2,3,1,2,4,1,1,2,1,3,1,2,1,2,1,3,2,1,1,62,149,186431
2022-01-13,1,13,3,8,0,0,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,3,1,3,3,1,1,3,2,1,2,1,2,3,62,166,153100
2022-01-14,1,14,4,1,-6,0,2,2,1,2,1,1,3,4,2,3,1,2,1,1,2,1,1,3,1,2,1,3,1,2,2,1,1,2,1,1,57,152,151653
2022-01-15,1,15,5,0,-8,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,3,1,1,1,2,2,1,2,2,3,2,70,180,152343
2022-01-16,1,16,6,9,3,2,2,0,0,0,1,1,1,0,2,1,0,1,2,0,1,1,1,1,1,1,1,2,0,1,0,0,0,0,1,1,71,168,121634
2022-01-17,1,17,0,3,-6,1,2,1,2,1,1,1,1,1,3,3,1,2,1,1,1,1,2,4,1,2,2,1,1,1,2,2,2,2,2,1,42,169,161627
2022-01-18,1,18,1,7,0,1,2,2,2,3,2,1,2,2,1,3,1,2,3,1,1,2,2,1,3,3,3,1,3,2,1,1,1,2,2,2,55,163,159506
2022-01-19,1,19,2,4,-3,0,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,3,3,2,2,2,3,2,1,1,1,1,4,61,150,130882
2022-01-20,1,20,3,8,-1,0,2,4,3,1,2,2,2,2,5,2,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,2,1,1,1,1,58,148,129905
