date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-01,1,1,5,5,-2,0,1,2,3,1,2,1,3,2,1,1,3,1,1,1,2,2,1,1,1,1,3,3,2,1,1,2,1,1,1,2,444,920,129511
2022-01-02,1,2,6,6,0,1,2,3,3,1,1,1,1,1,2,2,1,2,1,1,2,3,1,1,1,3,3,1,1,3,1,2,2,1,2,3,507,860,147304
2022-01-03,1,3,0,3,-2,0,2,1,4,1,1,2,1,1,1,1,2,3,1,2,2,1,1,2,1,2,2,4,4,2,3,3,1,1,2,1,76,125,149789
2022-01-04,1,4,1,9,0,0,1,3,1,1,1,2,1,3,1,2,3,1,1,3,1,1,1,2,1,2,1,1,1,2,1,1,1,3,2,2,74,136,148300
2022-01-05,1,5,2,5,-3,1,1,2,1,1,2,2,2,1,1,4,1,2,2,1,4,1,2,2,1,3,2,2,2,1,1,1,3,3,2,3,77,148,129336
2022-01-06,1,6,3,9,3,0,1,1,2,2,2,3,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,81,129,146286
2022-01-07,1,7,4,1,-4,0,2,1,3,1,1,3,2,1,3,4,3,2,2,1,1,1,2,3,2,1,4,1,1,2,3,2,1,1,3,2,89,137,163001
2022-01-08,1,8,5,4,-1,0,1,1,4,1,2,3,2,2,3,2,1,1,1,1,1,1,1,2,2,1,2,2,3,1,1,2,3,2,2,1,441,932,133175
2022-01-09,1,9,6,7,0,0,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,2,1,1,2,1,1,2,1,455,914,136511
2022-01-10,1,10,0,6,-2,0,3,1,1,1,2,3,2,1,1,3,1,4,1,1,2,1,2,2,2,3,2,2,1,1,2,1,1,4,2,2,78,125,152415
2022-01-11,1,11,1,2,-7,0,3,3,2,2,1,1,1,3,2,2,4,3,2,3,1,2,1,1,2,3,2,2,1,2,1,2,2,2,3,1,79,132,100000
2022-01-12,1,12,2,2,-3,1,1,1,3,2,2,1,3,3,5,1,1,1,2,1,2,1,1,2,1,1,3,3,2,3,1,2,2,2,1,1,82,132,111730
2022-01-13,1,13,3,5,0,1,1,1,2,3,1,2,1,1,2,2,3,3,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,73,153,162380
2022-01-14,1,14,4,8,1,0,2,1,1,3,2,1,1,2,1,2,1,3,1,1,4,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,68,147,143784
2022-01-15,1,15,5,3,-3,1,1,1,1,1,1,3,2,1,1,3,1,2,2,3,1,1,1,2,2,3,1,1,1,2,1,3,1,1,2,1,513,846,138785
2022-01-16,1,16,6,6,-1,0,1,1,3,1,2,1,1,1,1,1,1,2,2,2,3,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,529,842,145700
2022-01-17,1,17,0,3,-2,0,2,1,3,1,1,1,1,3,2,3,1,2,2,2,2,1,1,2,1,3,1,3,2,2,3,2,1,1,1,1,63,143,185051
2022-01-18,1,18,1,8,0,0,2,2,2,3,3,2,3,2,2,1,3,2,1,2,2,1,1,1,1,2,1,2,1,1,3,2,2,2,2,2,68,144,150871
2022-01-19,1,19,2,6,-3,0,3,3,1,1,3,2,3,1,2,1,1,1,2,3,2,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,81,130,172507
2022-01-20,1,20,3,7,-2,0,2,3,1,1,2,1,3,1,1,2,1,1,1,1,1,1,3,2,2,2,1,3,2,2,3,2,1,2,1,1,79,123,164647
2022-01-21,1,21,4,7,0,2,0,1,0,1,2,2,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,3,0,1,1,0,0,1,0,1,68,119,157812
2022-01-22,1,22,5,6,-2,2,1,2,3,1,0,1,0,1,0,1,0,0,1,1,1,0,2,1,0,0,0,1,2,2,0,1,1,0,1,1,365,836,130019
2022-01-23,1,23,6,7,0,0,1,2,1,2,1,1,1,3,1,2,1,1,3,4,2,1,3,4,1,1,1,2,2,3,1,1,1,3,1,2,540,827,108450
2022-01-24,1,24,0,4,-1,0,1,2,1,2,3,2,1,1,2,1,1,2,1,1,4,1,2,2,1,3,2,2,3,2,1,1,1,1,1,1,73,133,144894
2022-01-25,1,25,1,4,-3,0,1,1,1,3,4,3,2,3,2,1,2,2,1,1,1,1,3,3,1,1,1,2,1,1,1,2,1,4,2,1,64,139,157049
2022-01-26,1,26,2,4,-3,1,1,1,3,3,1,2,1,3,2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,3,1,1,1,3,1,1,66,151,145459
2022-01-27,1,27,3,8,-1,0,1,2,1,3,1,1,1,4,1,2,1,2,1,1,3,2,2,1,2,1,3,1,1,2,1,1,1,2,2,2,88,137,172356
2022-01-28,1,28,4,1,-7,1,1,2,3,1,1,2,1,1,2,1,1,3,2,1,2,1,2,1,1,2,1,1,2,1,1,1,3,1,1,1,85,142,158134
2022-01-29,1,29,5,1,-7,1,2,1,1,1,3,1,1,3,1,1,2,2,3,1,1,2,1,3,2,1,1,3,2,2,1,2,1,1,1,1,475,886,180053
2022-01-30,1,30,6,6,-1,0,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,2,1,3,1,1,2,2,1,2,1,2,2,1,2,2,456,922,136313
2022-01-31,1,31,0,2,-6,0,2,1,1,2,2,1,1,1,2,1,1,1,1,2,2,3,1,2,2,3,1,2,1,2,1,3,1,2,3,3,79,122,149595
2022-02-01,2,1,1,11,5,0,1,1,1,1,4,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,3,2,2,3,63,142,149640
2022-02-02,2,2,2,4,-2,0,2,1,3,1,1,1,2,3,2,2,2,1,1,1,2,1,2,1,1,3,1,2,3,2,1,2,1,3,1,1,81,145,166456
2022-02-03,2,3,3,6,0,1,2,1,2,1,3,1,1,2,2,1,1,1,3,2,2,1,2,1,2,1,2,3,2,1,1,3,1,4,1,3,85,134,143094
2022-02-04,2,4,4,5,-3,2,1,0,2,1,2,0,2,1,0,0,0,0,1,2,0,1,0,0,1,1,1,0,0,0,0,1,3,3,0,0,59,118,130521
2022-02-05,2,5,5,2,-7,1,1,2,3,4,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,499,860,148688
2022-02-06,2,6,6,7,1,2,1,0,2,0,1,0,0,0,2,1,0,0,0,1,2,2,2,0,3,0,0,0,2,1,1,2,0,1,0,1,373,716,131286
2022-02-07,2,7,0,11,3,1,1,3,2,3,1,1,1,2,2,1,3,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,3,2,2,1,66,141,173211
