date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2024-03-27,3,27,2,12,3,1,3,1,2,1,2,1,1,1,1,1,3,2,3,1,2,1,2,3,3,1,2,1,2,1,1,1,2,1,1,3,101,118,144263
2024-03-28,3,28,3,12,6,0,1,2,1,4,3,1,1,3,3,3,4,2,1,1,1,3,2,3,2,2,2,2,1,2,1,2,2,1,2,2,103,102,162792
2024-03-29,3,29,4,12,2,0,1,1,2,1,1,2,1,1,1,1,2,2,3,2,1,1,3,2,2,2,1,1,2,1,3,1,1,2,1,1,100,104,136767
2024-03-30,3,30,5,11,5,1,1,2,2,1,1,1,1,2,3,1,2,2,3,1,1,1,2,1,3,1,2,1,2,2,1,1,1,1,2,1,140,130,160101
2024-03-31,3,31,6,8,-1,1,2,2,1,1,1,2,1,1,3,2,1,2,1,3,3,2,1,2,2,3,2,2,4,1,2,2,1,1,2,1,139,117,151593
2024-04-01,4,1,0,17,7,0,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,3,1,1,2,2,2,2,1,1,2,2,1,2,1,105,117,135006
2024-04-02,4,2,1,13,6,0,2,1,3,3,1,1,1,2,2,1,2,2,2,2,3,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,129,90,180491
2024-04-03,4,3,2,15,8,0,1,1,1,3,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,1,3,2,4,1,3,1,2,1,3,98,102,159854
2024-04-04,4,4,3,14,6,1,5,1,3,2,3,1,3,4,1,2,1,1,1,1,3,1,4,1,1,1,1,3,1,2,1,3,2,3,2,1,100,120,142504
2024-04-05,4,5,4,12,3,0,3,1,3,1,3,2,1,2,2,2,1,1,3,1,1,3,1,2,1,3,3,1,1,1,1,1,1,1,2,1,112,118,170829
2024-04-06,4,6,5,14,8,0,2,3,1,1,1,2,3,1,2,3,1,2,1,1,1,3,1,3,2,3,1,3,2,1,2,1,2,1,1,1,126,170,173468
2024-04-07,4,7,6,17,11,0,2,1,1,1,1,3,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,3,2,1,2,2,156,109,135735
2024-04-08,4,8,0,13,5,0,1,2,1,2,1,1,3,2,3,2,1,3,2,2,1,1,1,2,3,1,2,2,1,1,1,1,3,1,3,1,138,104,148231
2024-04-09,4,9,1,13,5,0,2,3,2,2,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,3,1,2,3,3,1,1,1,2,3,137,93,146250
