date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-01,1,1,5,4,-5,0,1,3,1,3,1,3,2,1,3,1,2,4,1,2,1,2,1,4,1,1,3,2,2,2,3,2,3,1,1,2,85,165,154616
2022-01-02,1,2,6,2,-5,0,2,2,2,1,2,3,3,2,2,1,3,1,1,2,1,1,3,1,2,1,2,1,1,1,1,3,1,1,1,2,109,167,157366
2022-01-03,1,3,0,0,-8,2,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,2,1,1,1,1,0,1,1,41,73,89987
2022-01-04,1,4,1,5,-3,1,2,2,1,1,4,3,1,1,1,2,2,1,2,1,3,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,78,145,146263
2022-01-05,1,5,2,1,-4,0,1,2,2,1,1,1,1,1,1,2,2,2,1,1,3,1,3,1,1,2,2,1,1,2,1,1,1,1,2,3,68,157,186427
2022-01-06,1,6,3,4,-5,0,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,1,3,2,4,3,1,1,3,1,3,2,1,1,3,1,85,135,130859
2022-01-07,1,7,4,6,-1,0,3,2,3,1,1,2,1,2,3,1,2,2,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,80,127,126862
2022-01-08,1,8,5,6,-1,0,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,3,2,1,1,1,3,1,1,1,1,1,1,1,107,162,185415
2022-01-09,1,9,6,0,-5,1,1,3,3,1,2,2,1,2,1,1,1,1,1,2,2,3,2,2,1,2,3,2,3,2,1,2,3,1,2,1,100,153,146997
2022-01-10,1,10,0,9,0,1,2,1,2,3,2,1,2,2,3,1,1,2,1,1,2,3,1,2,1,1,1,1,1,2,2,1,1,1,4,1,73,129,129209
2022-01-11,1,11,1,1,-6,1,2,3,2,1,3,1,1,1,1,3,1,3,1,2,2,3,1,2,1,2,3,3,1,2,2,2,1,4,2,1,65,134,120923
2022-01-12,1,12,2,7,1,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,1,2,1,1,45,98,79397
2022-01-13,1,13,3,8,2,0,2,1,3,1,2,2,1,1,1,2,1,2,2,2,1,1,1,3,2,2,2,1,1,3,1,2,1,3,2,1,69,154,114569
2022-01-14,1,14,4,0,-7,1,2,1,1,2,2,2,1,1,2,1,1,3,1,2,1,2,2,3,2,2,1,2,2,2,2,1,2,1,3,1,72,131,107519
2022-01-15,1,15,5,3,-6,0,1,1,1,1,1,3,2,2,1,3,3,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,107,168,109723
2022-01-16,1,16,6,0,-7,0,2,1,1,3,1,1,1,2,2,1,1,2,2,3,1,2,1,2,1,1,3,1,1,1,1,1,2,2,2,2,96,164,178454
2022-01-17,1,17,0,5,-3,0,1,1,2,4,3,2,2,4,3,1,1,4,2,2,2,2,1,1,2,2,2,1,1,3,1,1,3,2,1,3,70,152,108625
2022-01-18,1,18,1,6,-3,0,1,2,1,2,1,2,3,1,2,1,2,2,2,3,2,2,2,3,1,2,1,1,3,1,1,2,2,2,2,2,86,132,155731
2022-01-19,1,19,2,3,-3,0,2,1,3,1,3,1,1,1,2,1,1,1,2,1,2,3,2,2,2,3,2,2,1,1,3,1,2,2,3,2,69,138,100132
2022-01-20,1,20,3,8,0,0,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,3,2,2,2,1,3,1,2,3,2,2,3,69,150,164757
2022-01-21,1,21,4,6,0,0,1,2,2,1,2,1,1,2,1,1,3,3,1,1,1,1,2,1,3,2,1,1,4,1,5,1,2,1,1,2,72,128,142964
2022-01-22,1,22,5,8,-1,1,2,2,1,1,1,1,3,3,3,1,1,2,2,2,2,2,2,1,3,2,4,1,2,2,1,3,2,2,1,1,90,166,195205
2022-01-23,1,23,6,4,-3,0,2,1,3,1,4,1,2,1,1,1,1,1,2,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,83,184,142961
2022-01-24,1,24,0,7,1,0,2,1,2,2,2,1,1,2,2,4,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,76,145,101853
2022-01-25,1,25,1,2,-7,0,1,3,2,2,1,1,2,3,1,1,2,2,1,2,2,2,1,1,1,3,3,1,1,1,2,2,2,1,2,2,81,132,161074
2022-01-26,1,26,2,2,-7,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,2,4,2,1,1,1,4,2,2,1,3,1,1,83,130,172245
2022-01-27,1,27,3,8,0,1,1,2,4,1,3,2,2,3,1,3,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,78,132,111455
2022-01-28,1,28,4,2,-6,0,3,2,1,2,1,1,1,3,1,1,3,2,3,4,3,2,2,1,2,1,2,2,2,1,1,1,3,2,1,1,80,141,115632
2022-01-29,1,29,5,6,-3,0,1,2,3,1,3,1,1,1,1,2,3,2,1,1,1,1,2,1,3,3,1,1,1,1,1,1,2,2,2,2,91,166,148687
2022-01-30,1,30,6,3,-6,2,0,0,0,0,1,0,0,0,0,2,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,53,96,94010
2022-01-31,1,31,0,7,-2,1,1,1,1,2,2,1,2,2,3,1,1,2,2,1,1,3,1,2,3,3,2,1,1,1,3,1,2,1,3,3,67,134,119256
2022-02-01,2,1,1,10,1,1,1,2,1,1,1,2,3,3,1,1,1,2,3,1,2,2,2,3,2,1,1,1,1,1,3,2,2,1,1,2,76,137,158582
