date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-01,1,1,5,7,-2,0,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,3,2,1,2,3,4,3,1,1,2,1,2,1,3,2,79,206,199450
2022-01-02,1,2,6,4,-4,0,1,2,3,2,2,3,3,1,2,1,2,1,3,1,1,1,1,3,1,2,3,1,1,1,2,3,1,2,1,2,73,187,166676
2022-01-03,1,3,0,6,0,0,1,2,1,3,1,1,2,1,2,1,3,2,1,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,55,154,163667
2022-01-04,1,4,1,4,-1,0,1,1,1,1,2,1,1,2,2,1,1,2,1,1,4,2,1,1,3,4,1,1,2,1,2,1,1,1,3,1,62,164,134840
2022-01-05,1,5,2,7,1,0,1,1,2,1,1,1,1,1,3,3,1,1,1,1,2,2,3,1,1,1,1,2,2,1,1,2,2,3,1,1,54,146,156795
2022-01-06,1,6,3,0,-5,0,1,1,2,1,2,2,2,2,1,3,1,2,2,3,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,62,146,123088
2022-01-07,1,7,4,0,-9,0,1,1,2,2,1,2,2,2,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,63,166,191244
2022-01-08,1,8,5,0,-5,1,2,1,1,1,1,2,2,1,1,1,2,3,3,1,3,1,1,1,3,1,2,2,3,1,3,1,1,2,1,1,79,189,109327
2022-01-09,1,9,6,0,-6,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,2,2,1,2,1,3,1,1,1,3,71,200,140231
2022-01-10,1,10,0,5,0,1,4,1,3,2,3,2,1,1,1,1,2,2,1,2,2,1,1,3,2,1,1,3,2,2,1,1,2,1,1,1,46,168,163598
2022-01-11,1,11,1,0,-6,2,0,0,1,0,0,1,2,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,30,96,81436
2022-01-12,1,12,2,8,1,0,2,1,3,2,3,2,1,1,2,2,2,2,3,2,1,1,3,2,1,2,1,2,1,1,1,2,2,1,2,3,50,177,152117
2022-01-13,1,13,3,8,2,0,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,3,1,1,2,1,2,58,138,104594
2022-01-14,1,14,4,9,2,0,2,3,2,2,1,1,2,2,1,1,3,1,2,1,1,1,3,2,1,1,2,1,2,2,1,1,2,2,1,2,51,165,142210
2022-01-15,1,15,5,8,0,1,1,2,1,3,1,2,1,1,1,1,2,1,2,1,3,1,1,3,1,1,1,2,3,2,3,2,2,3,1,1,54,207,128900
2022-01-16,1,16,6,8,0,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,4,2,2,1,3,2,1,1,2,1,2,4,2,2,2,72,179,142904
2022-01-17,1,17,0,0,-7,1,1,3,1,2,2,1,1,1,2,2,1,1,2,2,3,2,3,2,1,1,3,2,1,1,3,1,1,1,2,1,43,173,103328
2022-01-18,1,18,1,3,-3,0,3,2,1,3,1,2,1,2,1,1,1,1,1,2,4,1,3,1,3,3,1,1,1,1,1,2,2,1,2,1,55,175,120396
2022-01-19,1,19,2,7,0,1,2,2,1,1,2,2,2,2,2,1,1,1,3,2,1,2,4,1,1,2,4,2,3,1,1,2,1,1,3,1,55,140,154994
2022-01-20,1,20,3,7,0,0,2,3,3,2,1,1,1,1,1,3,2,2,1,2,1,1,3,2,4,2,1,1,2,1,2,1,2,1,1,2,39,146,175775
2022-01-21,1,21,4,0,-8,0,3,2,2,3,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,48,154,136012
2022-01-22,1,22,5,1,-4,0,1,1,3,3,2,1,1,1,1,1,2,1,1,3,2,2,3,1,2,1,2,1,1,2,2,1,2,1,2,2,70,226,162474
2022-01-23,1,23,6,3,-2,1,2,1,2,1,1,2,3,2,1,1,1,1,4,1,2,3,2,2,2,2,4,1,2,1,2,1,2,2,1,1,65,201,145065
2022-01-24,1,24,0,7,1,1,1,2,1,1,3,3,1,4,1,2,3,2,2,1,2,2,3,2,1,1,1,1,1,1,1,3,1,1,1,2,48,150,128983
2022-01-25,1,25,1,3,-5,2,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,2,33,104,105743
2022-01-26,1,26,2,3,-5,0,2,3,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,2,3,1,1,51,142,150602
2022-01-27,1,27,3,9,0,0,2,2,3,2,3,1,3,2,1,1,2,3,4,1,3,1,1,1,3,1,3,1,1,1,1,1,2,2,2,2,46,170,169842
2022-01-28,1,28,4,0,-7,0,1,1,1,2,1,1,1,1,1,4,1,4,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,48,135,161259
2022-01-29,1,29,5,2,-6,2,0,0,2,2,1,3,0,0,2,1,0,0,1,1,0,1,0,0,1,2,1,0,1,0,1,0,0,3,1,2,52,196,163252
2022-01-30,1,30,6,2,-3,0,1,3,1,1,3,2,1,2,1,2,2,2,2,1,1,1,1,2,1,3,2,2,3,1,2,1,1,1,1,2,82,200,186378
2022-01-31,1,31,0,0,-8,0,3,1,3,2,2,1,2,1,3,2,2,1,3,3,1,1,1,2,1,2,1,2,1,1,3,1,1,1,2,2,56,131,135205
2022-02-01,2,1,1,5,-3,1,3,1,2,1,1,2,2,1,1,3,2,2,3,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,50,169,100606
2022-02-02,2,2,2,11,1,1,1,2,2,3,2,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,2,3,3,3,4,2,3,1,2,3,48,141,156778
2022-02-03,2,3,3,8,-1,0,2,3,1,2,2,1,2,1,2,2,1,3,2,1,2,2,1,1,2,1,3,1,1,1,3,2,1,3,3,2,53,176,104201
2022-02-04,2,4,4,2,-7,0,1,1,1,2,2,2,2,2,2,1,2,1,3,2,2,1,1,1,1,3,1,2,2,3,2,1,1,2,2,2,51,146,166747
2022-02-05,2,5,5,4,-1,1,2,1,2,3,2,1,2,2,1,1,2,2,3,1,1,1,3,1,1,1,2,1,1,2,2,1,2,2,4,1,64,230,129309
2022-02-06,2,6,6,8,1,0,1,3,3,2,1,2,3,2,2,1,1,3,1,2,2,1,1,1,1,3,3,3,1,2,2,2,1,3,1,1,63,204,169552
2022-02-07,2,7,0,3,-3,0,3,2,1,1,1,2,2,1,1,1,1,1,4,1,2,2,3,2,1,1,2,1,2,2,1,2,2,3,3,2,55,135,171527
2022-02-08,2,8,1,2,-7,0,3,1,1,1,2,1,3,1,1,1,1,1,1,2,1,3,1,1,3,1,1,2,2,2,1,1,1,2,2,2,49,155,181987
2022-02-09,2,9,2,5,-3,2,0,1,0,0,2,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,53,130,129551
2022-02-10,2,10,3,9,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,50,178,191944
2022-02-11,2,11,4,8,0,0,2,2,3,1,1,2,2,1,1,3,1,3,1,3,1,1,3,1,2,2,1,1,2,1,3,3,1,2,2,1,42,168,123875
2022-02-12,2,12,5,6,0,0,4,1,2,1,3,1,1,2,3,2,1,1,2,1,1,1,3,1,2,4,3,1,3,2,2,2,1,1,1,3,66,193,169171
2022-02-13,2,13,6,2,-5,1,2,1,1,1,3,2,1,1,2,1,1,1,3,1,2,1,2,3,1,2,1,1,1,3,1,1,2,3,1,1,70,187,188013
2022-02-14,2,14,0,10,0,1,2,2,2,1,1,1,2,2,3,2,1,1,2,2,1,1,1,2,1,2,1,1,3,1,1,1,1,2,1,1,43,171,194367
2022-02-15,2,15,1,5,-3,2,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,29,89,73965
2022-02-16,2,16,2,10,2,0,2,1,1,1,2,2,1,1,1,2,3,1,1,1,1,1,2,2,2,2,1,1,1,1,1,3,1,1,1,1,38,154,194733
2022-02-17,2,17,3,10,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,3,1,1,3,53,137,118311
2022-02-18,2,18,4,3,-2,0,1,2,3,2,1,1,2,3,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,3,1,1,2,3,1,2,43,165,106119
2022-02-19,2,19,5,8,0,0,2,1,1,1,3,1,1,2,1,4,1,2,2,2,1,3,1,1,2,1,2,3,2,3,1,1,2,1,2,2,61,228,176326
2022-02-20,2,20,6,3,-6,0,1,1,1,1,2,2,2,3,4,1,2,1,1,2,3,3,1,3,2,1,1,1,3,2,2,1,1,3,2,2,63,234,197487
2022-02-21,2,21,0,9,3,0,1,1,2,1,1,1,1,2,1,2,1,1,2,2,3,2,1,2,2,2,2,1,2,3,1,2,2,2,1,1,64,166,137922
2022-02-22,2,22,1,11,1,1,2,1,4,1,1,2,3,2,2,2,2,2,1,1,1,1,3,1,1,1,2,3,1,2,2,1,1,2,3,1,46,133,108235
2022-02-23,2,23,2,3,-3,0,3,1,3,1,1,2,1,1,1,3,2,3,2,1,1,1,1,2,1,2,2,3,1,1,1,2,2,1,1,2,43,145,103507
2022-02-24,2,24,3,2,-6,0,2,2,1,3,1,1,1,2,2,2,1,1,1,2,1,4,2,1,3,2,1,3,1,2,1,1,1,2,3,3,56,172,113012
2022-02-25,2,25,4,5,-1,1,4,2,2,3,1,1,1,2,1,1,2,2,1,1,1,2,1,3,2,1,3,1,1,2,1,1,2,1,1,1,56,169,165534
2022-02-26,2,26,5,5,-4,1,1,1,1,1,2,1,2,2,1,3,2,2,1,1,1,1,3,1,2,2,2,1,1,1,1,2,2,1,2,1,51,201,180078
2022-02-27,2,27,6,3,-3,0,3,1,1,1,1,2,1,2,3,1,1,1,3,2,1,1,2,1,1,3,4,1,3,1,2,1,1,2,1,1,69,196,121800
2022-02-28,2,28,0,4,-5,0,1,2,2,1,3,3,1,3,2,1,1,1,1,1,4,1,3,3,1,1,2,3,1,2,2,3,2,1,2,3,49,138,185150
2022-03-01,3,1,1,10,0,0,1,2,1,2,3,1,3,2,2,2,2,2,2,1,1,1,1,4,2,1,2,2,1,1,3,2,3,1,2,2,110,118,103458
2022-03-02,3,2,2,10,0,1,1,1,2,3,1,1,1,4,2,2,2,2,1,2,1,1,3,3,2,3,3,2,1,1,1,1,1,2,1,2,107,97,161587
2022-03-03,3,3,3,9,0,0,1,2,2,1,1,2,1,2,1,2,2,3,4,3,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,101,105,173563
2022-03-04,3,4,4,14,5,0,3,2,3,3,2,2,2,1,1,1,1,1,2,1,3,1,1,2,1,1,1,2,3,2,2,1,1,1,3,1,92,126,117883
2022-03-05,3,5,5,7,1,0,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,3,3,3,2,1,1,1,3,1,2,2,2,3,1,1,155,125,184314
2022-03-06,3,6,6,9,3,0,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,2,2,2,1,2,1,1,1,1,1,1,2,1,132,135,140957
2022-03-07,3,7,0,6,-3,0,1,3,1,1,1,1,1,1,2,2,2,1,3,2,1,2,2,1,3,3,1,1,2,4,1,1,1,1,2,2,86,94,144030
2022-03-08,3,8,1,10,2,0,3,1,3,2,1,1,2,3,1,1,2,2,2,1,2,4,3,1,1,3,2,4,1,3,3,1,1,2,1,3,79,109,133532
2022-03-09,3,9,2,9,0,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,52,59,106421
2022-03-10,3,10,3,12,6,0,1,1,1,1,2,1,1,1,1,2,2,2,3,1,2,1,2,1,1,2,2,2,1,3,2,1,3,1,2,1,120,91,181642
2022-03-11,3,11,4,7,1,0,1,2,2,1,1,4,1,1,2,1,1,2,1,1,3,1,4,2,1,1,2,2,3,3,2,1,3,2,1,1,81,122,104490
2022-03-12,3,12,5,12,3,1,1,3,2,1,2,1,2,1,1,2,3,1,2,2,2,2,1,3,2,1,2,2,2,3,2,1,1,3,2,3,150,131,162481
2022-03-13,3,13,6,14,7,1,3,1,1,2,1,1,2,3,2,1,1,3,2,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,2,2,112,153,140365
2022-03-14,3,14,0,11,3,0,2,1,1,1,2,1,3,3,3,1,3,1,2,1,1,2,1,1,1,2,1,3,3,2,2,1,2,1,2,1,112,76,116815
2022-03-15,3,15,1,13,5,1,1,2,1,1,2,3,1,3,1,1,3,2,1,1,1,1,3,1,1,1,1,3,3,1,3,4,2,3,3,3,89,109,194710
2022-03-16,3,16,2,10,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,3,1,3,1,1,1,2,2,1,2,1,1,2,1,128,92,107548
2022-03-17,3,17,3,14,7,0,2,3,3,1,1,1,1,2,3,1,2,2,2,1,2,1,2,1,2,1,3,2,3,2,2,2,1,2,1,1,97,123,173607
2022-03-18,3,18,4,8,0,1,1,1,1,2,4,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,3,1,2,1,1,2,1,2,88,94,104417
