date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-01,1,1,5,4,-2,0,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,3,1,1,103,165,133065
2022-01-02,1,2,6,6,0,1,3,2,2,3,2,1,2,1,1,1,2,2,1,1,3,1,3,1,2,2,2,1,1,2,1,1,1,1,1,1,96,159,171863
2022-01-03,1,3,0,7,1,0,1,2,1,1,1,1,3,3,1,2,2,1,1,3,2,1,2,2,1,3,2,1,2,1,1,1,2,1,1,1,68,134,134596
2022-01-04,1,4,1,1,-5,0,1,1,1,2,3,1,2,1,1,3,1,1,2,4,3,2,2,2,1,1,1,3,2,3,1,2,1,2,1,1,73,142,198313
2022-01-05,1,5,2,4,-3,1,1,2,2,1,2,2,1,2,2,3,2,3,3,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,2,1,82,132,154914
2022-01-06,1,6,3,1,-8,0,1,1,2,1,2,3,2,1,1,1,2,1,1,3,3,1,3,1,1,2,1,1,2,3,2,1,1,1,3,1,75,143,125506
2022-01-07,1,7,4,4,-1,0,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,3,2,1,2,2,2,1,4,3,65,147,137934
2022-01-08,1,8,5,5,-3,1,3,2,1,2,1,1,2,2,1,2,2,1,1,2,4,3,1,1,3,1,1,2,1,1,1,2,1,2,2,4,102,157,161044
2022-01-09,1,9,6,1,-6,2,0,0,0,0,0,2,1,0,1,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,70,128,103884
2022-01-10,1,10,0,8,0,1,3,2,2,1,2,2,2,1,3,1,1,2,2,1,3,2,2,1,1,3,2,2,1,2,1,2,2,2,3,2,68,144,192382
2022-01-11,1,11,1,6,-2,0,1,2,1,2,1,1,2,1,3,2,4,2,1,3,1,1,2,2,2,1,3,1,1,2,2,3,1,2,2,1,62,137,180501
2022-01-12,1,12,2,6,-3,0,1,3,4,2,1,3,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,1,1,1,1,3,3,78,139,155414
2022-01-13,1,13,3,3,-5,1,1,1,2,1,1,3,1,2,3,1,3,2,1,2,1,1,2,1,2,1,2,2,2,2,3,2,3,1,2,1,82,139,105188
2022-01-14,1,14,4,2,-4,2,0,0,0,0,0,2,1,0,2,1,2,0,1,1,1,1,1,0,1,1,1,1,0,1,2,0,0,1,0,1,68,115,155672
2022-01-15,1,15,5,9,0,0,1,1,3,3,1,2,1,1,2,1,1,3,2,2,4,3,1,2,1,2,1,3,1,2,1,2,2,3,3,1,106,159,193947
2022-01-16,1,16,6,1,-7,0,3,2,1,1,2,2,2,3,1,1,2,1,3,1,2,2,2,1,4,1,2,3,1,1,2,2,2,1,1,1,97,175,113488
2022-01-17,1,17,0,5,-2,0,1,1,2,3,3,2,2,1,2,1,1,2,1,1,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,3,62,138,196813
2022-01-18,1,18,1,8,2,0,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,1,1,2,1,1,2,1,1,1,1,1,1,2,66,145,118829
2022-01-19,1,19,2,4,-5,0,2,1,2,1,1,1,1,1,1,1,2,1,2,2,3,1,2,2,1,2,1,3,1,3,1,2,2,1,1,3,76,124,134960
2022-01-20,1,20,3,1,-5,1,2,1,2,1,1,3,1,2,1,2,1,3,1,3,1,1,2,3,1,1,3,1,3,1,2,2,1,3,2,1,70,138,185682
