date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2024-03-27,3,27,2,7,0,1,1,1,1,1,2,3,1,2,1,1,1,3,3,3,1,3,3,1,2,2,3,1,2,2,1,4,2,2,1,3,107,124,178957
2024-03-28,3,28,3,10,2,2,1,1,1,0,1,0,2,1,0,0,0,0,1,0,2,0,0,2,0,0,2,1,2,0,0,0,0,1,1,1,121,98,142543
2024-03-29,3,29,4,5,-2,0,3,2,1,1,3,3,3,3,1,1,1,2,1,4,2,1,2,2,1,3,1,1,1,2,1,2,3,3,2,1,99,140,145057
2024-03-30,3,30,5,13,7,0,2,1,1,3,2,4,2,1,1,1,2,1,1,2,2,2,1,1,1,3,1,1,3,1,2,1,3,2,2,2,152,141,146684
2024-03-31,3,31,6,10,2,0,1,1,4,1,1,1,5,1,1,2,2,3,1,1,2,2,3,2,1,1,1,2,1,1,4,1,2,1,1,1,114,149,153419
2024-04-01,4,1,0,18,9,0,1,1,1,3,1,2,1,1,1,2,2,3,1,2,1,2,2,1,2,2,1,3,1,1,2,1,1,1,1,2,121,96,146396
2024-04-02,4,2,1,18,9,0,2,2,2,1,1,3,1,2,2,1,1,2,1,1,3,1,3,1,1,1,3,2,1,2,1,2,3,2,2,1,109,97,166394
2024-04-03,4,3,2,10,2,0,1,3,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,120,102,141255
2024-04-04,4,4,3,12,4,2,0,0,1,1,1,1,2,0,0,0,1,2,3,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,104,83,117509
2024-04-05,4,5,4,15,7,0,1,1,1,2,2,2,3,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,3,1,2,4,117,85,131816
2024-04-06,4,6,5,12,2,2,2,0,2,0,2,0,1,1,1,0,0,2,1,0,2,0,0,0,3,1,0,3,1,1,1,3,0,2,0,1,125,87,121207
2024-04-07,4,7,6,11,1,0,2,2,1,3,3,2,1,2,2,1,1,1,3,1,1,1,1,1,1,2,4,2,1,1,3,1,2,1,2,2,120,147,136241
2024-04-08,4,8,0,13,3,2,1,2,0,0,1,0,0,0,1,1,0,2,1,0,0,0,2,1,0,2,1,1,0,0,0,1,1,1,2,0,101,73,147389
2024-04-09,4,9,1,19,9,0,1,2,1,3,1,1,1,1,2,1,2,2,2,3,2,1,1,2,1,1,1,3,2,1,2,3,1,1,2,1,95,106,143739
2024-04-10,4,10,2,17,11,0,1,1,2,4,2,1,1,3,2,2,1,2,2,2,3,3,3,3,1,2,1,1,2,4,1,1,1,1,1,1,98,118,181958
2024-04-11,4,11,3,14,4,1,1,2,2,1,2,1,1,2,1,2,3,1,2,1,1,2,1,2,2,1,2,2,2,3,1,2,3,1,1,2,124,121,135909
2024-04-12,4,12,4,14,8,0,1,2,2,2,1,3,2,1,1,4,1,3,1,1,1,1,1,2,2,3,1,2,2,3,1,2,2,3,2,2,98,129,152441
2024-04-13,4,13,5,19,9,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,117,106,148641
2024-04-14,4,14,6,10,4,2,0,0,1,1,0,2,2,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,105,132,136571
2024-04-15,4,15,0,14,8,2,1,0,1,1,0,0,2,0,1,1,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,75,96,115246
2024-04-16,4,16,1,15,9,1,2,1,1,4,1,2,2,2,1,2,2,3,1,1,2,1,1,1,3,1,1,3,2,1,4,1,2,3,1,2,115,119,161008
2024-04-17,4,17,2,17,11,1,2,1,3,1,1,2,2,2,1,3,1,2,2,1,1,2,3,3,2,3,1,1,2,1,1,1,2,2,1,1,106,107,162028
2024-04-18,4,18,3,13,4,1,1,1,1,2,1,1,1,2,1,2,1,3,1,2,2,1,1,2,1,3,1,2,1,3,2,2,4,1,1,1,109,106,117161
2024-04-19,4,19,4,16,9,0,1,2,1,1,2,1,1,2,1,1,3,3,1,1,2,2,1,3,2,2,2,1,1,2,1,2,2,1,1,2,122,87,162792
2024-04-20,4,20,5,19,13,1,3,2,2,1,2,1,3,2,1,2,3,3,2,3,2,2,2,1,1,2,3,2,3,4,2,1,1,1,3,1,143,108,159282
2024-04-21,4,21,6,15,5,0,2,3,2,1,1,2,1,3,1,2,2,3,1,3,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,1,131,130,159920
2024-04-22,4,22,0,12,6,0,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,3,3,1,2,3,1,2,1,3,1,1,2,3,2,1,102,128,153682
2024-04-23,4,23,1,13,6,1,2,1,2,1,1,1,1,1,1,2,3,2,1,1,3,2,3,1,1,2,3,2,2,1,1,3,1,2,1,1,132,112,151863
2024-04-24,4,24,2,15,5,1,1,2,2,1,1,2,3,2,1,3,1,1,2,1,3,1,2,3,1,2,1,3,3,2,3,2,1,1,1,2,112,111,143087
2024-04-25,4,25,3,17,8,0,2,3,1,1,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,3,1,3,1,1,130,112,171502
2024-04-26,4,26,4,18,8,1,2,2,1,1,1,1,2,1,4,1,1,1,1,2,1,3,2,1,2,2,2,1,1,2,2,2,1,3,1,1,135,107,160914
2024-04-27,4,27,5,17,7,0,1,1,1,2,1,1,3,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,3,1,1,2,1,1,1,1,129,163,185132
2024-04-28,4,28,6,16,6,0,1,3,3,1,3,1,2,2,1,1,2,1,3,1,2,2,2,4,3,1,1,2,1,3,1,2,3,1,1,2,128,145,178722
2024-04-29,4,29,0,16,6,0,3,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,4,1,1,2,1,1,2,2,1,2,1,1,2,118,127,127825
2024-04-30,4,30,1,17,9,0,1,4,1,1,1,2,1,3,2,1,2,1,1,1,2,2,1,3,1,2,2,1,2,1,3,3,3,3,1,3,117,117,161290
