date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-01,1,1,5,2,-5,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,3,1,1,1,3,1,1,2,1,2,1,1,1,1,92,173,111396
2022-01-02,1,2,6,5,0,0,2,2,1,1,1,3,2,3,1,1,2,2,3,1,1,2,1,1,1,1,3,1,2,2,1,2,1,1,1,1,85,182,140212
2022-01-03,1,3,0,6,0,1,1,3,2,1,2,1,1,2,2,1,2,3,2,1,2,1,2,2,2,1,1,3,5,2,1,1,3,1,1,1,82,137,106609
2022-01-04,1,4,1,5,-1,0,1,2,2,1,1,3,2,1,3,1,1,2,2,4,2,2,1,2,2,1,2,1,2,1,1,4,3,1,1,1,78,138,149267
2022-01-05,1,5,2,3,-2,0,1,1,1,2,1,1,3,1,1,1,3,1,2,2,3,1,2,1,1,1,2,1,1,1,2,1,2,2,1,3,67,151,138249
2022-01-06,1,6,3,7,0,0,2,2,2,3,1,1,1,2,1,1,1,1,2,4,3,2,1,1,1,2,2,2,1,2,2,2,2,3,2,1,72,152,137262
2022-01-07,1,7,4,7,-2,2,2,0,0,0,0,0,1,2,1,1,0,2,1,2,1,0,0,2,1,1,2,0,2,1,0,1,1,1,0,0,67,125,102996
2022-01-08,1,8,5,7,0,0,1,1,1,1,1,3,3,2,1,4,2,1,3,2,1,1,2,1,3,1,2,1,1,2,2,2,2,1,1,1,81,178,129847
2022-01-09,1,9,6,5,0,0,1,2,2,1,2,2,2,3,1,2,1,3,3,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,95,166,126172
2022-01-10,1,10,0,0,-7,0,1,1,1,3,1,4,2,2,2,3,3,2,1,1,2,2,1,3,2,1,3,1,1,1,2,1,2,1,3,1,75,126,123396
2022-01-11,1,11,1,3,-3,0,2,3,1,3,2,2,1,1,3,1,1,3,3,1,1,1,1,2,2,3,2,1,2,2,1,1,3,1,3,2,74,147,147356
2022-01-12,1,12,2,1,-8,2,0,0,2,0,1,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2,0,1,1,0,1,0,2,0,61,94,85850
2022-01-13,1,13,3,0,-8,1,1,2,1,3,2,1,3,2,1,3,1,2,3,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,78,133,133553
2022-01-14,1,14,4,3,-5,1,2,4,1,1,1,2,2,2,1,3,1,3,2,4,2,2,1,1,2,4,2,3,2,1,2,1,1,1,3,2,69,152,107371
2022-01-15,1,15,5,3,-5,0,1,1,2,1,3,1,2,1,2,2,2,2,2,4,2,1,4,1,3,2,2,1,1,1,4,1,2,2,3,2,80,185,140047
2022-01-16,1,16,6,9,1,1,1,1,3,1,1,2,4,1,3,1,2,4,1,1,2,3,2,2,1,1,1,2,1,1,3,2,2,1,1,1,88,188,126739
2022-01-17,1,17,0,2,-7,0,2,2,1,2,1,3,2,2,1,1,1,1,1,2,2,1,1,2,3,2,2,1,1,1,2,2,1,1,1,2,78,133,114102
2022-01-18,1,18,1,8,1,0,1,1,2,2,2,2,1,1,1,4,2,2,2,3,1,5,1,2,2,2,2,1,1,3,1,1,2,2,1,2,64,139,119170
2022-01-19,1,19,2,0,-9,0,1,3,2,1,2,2,3,1,1,3,1,2,1,2,1,3,2,1,2,2,1,1,1,1,2,3,3,1,1,2,79,124,100918
2022-01-20,1,20,3,5,0,1,1,2,1,1,1,1,2,3,2,4,1,2,3,2,1,2,2,1,3,3,2,2,3,1,2,3,3,3,2,2,75,132,118991
2022-01-21,1,21,4,6,0,0,1,3,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,1,2,3,2,1,1,2,2,1,1,2,71,145,134257
2022-01-22,1,22,5,3,-4,1,3,3,3,3,1,2,1,2,1,1,1,2,1,1,2,1,2,2,2,1,1,1,2,2,3,1,2,1,2,3,105,161,110333
2022-01-23,1,23,6,3,-2,0,2,1,2,3,1,2,3,1,1,1,1,1,1,2,3,2,3,1,1,2,1,1,1,2,1,1,1,1,1,1,77,174,130369
2022-01-24,1,24,0,5,-3,0,2,1,3,2,3,2,2,2,2,1,2,3,1,1,2,4,1,3,2,3,1,1,1,2,1,1,3,1,1,2,68,155,131840
2022-01-25,1,25,1,1,-8,0,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,2,2,1,3,1,2,2,82,144,124285
2022-01-26,1,26,2,7,-2,2,1,1,0,0,1,0,2,0,1,0,0,1,2,1,2,0,2,0,2,1,0,0,0,0,1,1,0,2,0,2,74,112,117477
2022-01-27,1,27,3,2,-7,0,1,2,3,1,1,1,3,2,1,1,3,3,2,3,1,1,2,2,1,1,1,3,1,1,3,2,2,2,1,3,69,151,129521
2022-01-28,1,28,4,9,0,0,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,5,1,1,1,1,1,2,1,2,3,2,3,2,2,70,140,100431
2022-01-29,1,29,5,2,-5,1,2,2,2,1,3,1,1,2,1,3,2,3,1,3,3,1,3,1,1,2,1,2,1,2,1,1,1,1,3,1,98,169,106572
2022-01-30,1,30,6,8,-1,0,1,2,1,1,2,2,1,2,3,2,1,1,1,2,2,1,1,1,2,3,1,5,1,1,1,3,2,1,2,4,101,172,134482
2022-01-31,1,31,0,4,-4,0,2,3,1,1,1,3,2,3,1,3,1,4,3,1,2,2,2,3,1,2,1,2,1,1,2,2,2,4,1,1,77,144,119708
2022-02-01,2,1,1,11,1,0,1,1,4,1,1,1,1,1,3,2,3,2,2,3,1,2,2,1,3,2,3,1,2,2,2,1,1,1,2,1,80,133,103021
2022-02-02,2,2,2,11,1,1,2,2,2,3,1,3,1,4,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,3,2,1,1,2,1,1,77,146,120085
2022-02-03,2,3,3,11,3,0,2,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,78,127,114714
2022-02-04,2,4,4,10,3,1,1,2,1,3,1,1,1,2,3,2,1,2,1,3,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,71,128,142696
2022-02-05,2,5,5,3,-2,0,2,1,2,1,2,1,1,3,4,4,1,2,2,1,1,1,1,1,2,2,2,2,2,1,3,2,3,1,2,2,95,169,136526
2022-02-06,2,6,6,3,-4,0,1,1,2,2,2,1,2,1,1,3,3,1,2,1,2,1,1,2,2,1,1,3,2,1,2,2,1,2,1,2,82,168,129795
2022-02-07,2,7,0,6,-1,0,2,1,2,3,3,1,1,1,1,3,1,1,3,2,2,3,1,1,1,2,2,3,1,2,3,1,1,1,2,1,76,140,109116
2022-02-08,2,8,1,8,0,1,1,1,1,1,3,1,2,3,2,3,2,4,1,1,3,1,1,2,3,2,2,3,1,2,3,2,1,3,1,4,68,135,102305
2022-02-09,2,9,2,10,1,0,1,2,1,2,1,2,1,2,3,2,1,1,1,1,2,1,1,3,2,1,2,1,1,1,1,2,2,1,1,1,81,123,122118
2022-02-10,2,10,3,5,-4,0,1,3,3,1,3,3,2,1,2,2,2,1,4,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,71,130,143116
2022-02-11,2,11,4,6,-1,0,1,1,2,3,1,2,1,3,2,3,2,1,4,2,1,1,1,1,2,1,2,2,1,2,1,2,3,3,1,1,76,142,134550
2022-02-12,2,12,5,8,2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,4,1,2,1,1,2,2,1,2,3,3,3,3,1,2,1,1,94,168,135422
2022-02-13,2,13,6,11,5,1,1,2,1,3,1,2,1,1,2,1,2,1,2,2,3,1,1,1,1,1,1,2,2,1,2,1,3,1,3,2,92,169,134269
2022-02-14,2,14,0,7,-1,0,2,1,1,2,3,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,3,77,123,130628
2022-02-15,2,15,1,9,2,0,1,2,2,4,3,1,2,1,2,2,2,1,1,2,2,1,1,3,2,2,2,1,1,1,1,2,1,2,1,1,76,130,101689
2022-02-16,2,16,2,9,1,0,1,1,1,2,1,1,2,2,1,1,1,4,1,2,2,1,3,2,1,2,1,1,1,1,1,3,2,2,3,2,73,128,127809
2022-02-17,2,17,3,4,-4,0,2,1,2,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1,2,1,1,1,2,2,1,1,2,2,1,1,62,141,112929
2022-02-18,2,18,4,4,-5,0,1,1,1,1,1,1,2,2,1,1,2,3,1,3,1,1,1,3,1,1,2,1,2,2,2,2,1,4,2,1,64,144,148824
2022-02-19,2,19,5,8,1,0,2,2,2,3,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,3,2,94,174,119283
2022-02-20,2,20,6,3,-6,0,1,1,4,3,1,3,1,1,2,2,1,1,1,2,2,2,3,1,1,2,1,2,2,1,3,2,3,3,1,3,96,172,132738
2022-02-21,2,21,0,7,0,0,3,3,1,2,3,3,1,3,3,1,3,2,2,1,3,2,1,1,2,3,1,3,3,1,2,1,1,2,1,1,74,133,136421
2022-02-22,2,22,1,5,-3,0,2,1,2,1,2,1,1,1,2,1,1,3,3,2,1,1,2,1,1,1,1,1,3,1,3,1,1,2,3,2,81,137,108262
2022-02-23,2,23,2,3,-2,0,1,1,2,2,1,1,3,2,2,2,4,1,3,1,2,2,2,1,4,2,2,1,3,2,2,1,3,1,1,1,70,132,114462
2022-02-24,2,24,3,3,-5,2,1,1,3,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,56,125,126485
2022-02-25,2,25,4,7,1,0,2,3,1,1,2,2,1,2,2,1,1,2,4,2,3,2,3,1,1,1,1,2,1,1,1,2,2,2,3,1,66,137,121457
2022-02-26,2,26,5,4,-2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,4,1,3,3,1,4,3,1,3,1,2,1,1,1,2,89,188,137811
2022-02-27,2,27,6,9,2,0,3,1,3,2,2,1,3,2,3,3,1,1,2,1,1,2,1,1,1,1,3,1,2,1,1,2,1,1,1,2,80,178,136757
