date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-01,1,1,5,0,-6,0,1,1,3,2,3,2,2,1,1,1,2,1,2,3,1,1,2,3,2,2,3,2,1,1,3,1,1,2,1,3,78,181,149002
2022-01-02,1,2,6,4,-3,0,1,1,2,2,1,2,1,3,1,1,2,2,2,1,1,1,4,1,3,1,1,2,1,1,1,2,2,2,1,1,87,164,153267
2022-01-03,1,3,0,1,-4,0,2,1,1,2,2,4,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,79,143,155029
2022-01-04,1,4,1,2,-5,1,2,3,1,1,2,3,3,3,1,1,1,1,2,2,2,3,1,2,2,2,3,2,3,1,1,2,3,2,2,1,79,144,130299
2022-01-05,1,5,2,1,-7,0,3,2,1,1,1,1,2,3,1,2,2,2,2,1,2,1,1,2,4,1,1,2,3,1,2,2,2,1,1,2,63,136,159093
2022-01-06,1,6,3,4,-2,0,4,1,1,2,2,2,2,2,1,1,1,1,2,2,4,1,1,2,1,2,1,2,2,1,1,1,1,1,1,3,66,151,151684
2022-01-07,1,7,4,3,-6,0,1,2,3,2,2,2,3,2,1,1,2,2,1,2,1,1,1,3,2,1,1,2,2,1,2,2,1,2,3,1,85,128,136649
2022-01-08,1,8,5,6,-3,0,1,1,1,1,2,2,3,2,1,1,4,2,1,3,1,1,2,2,1,1,1,2,1,3,3,2,1,1,3,1,93,162,168337
2022-01-09,1,9,6,6,-3,0,3,1,2,1,2,4,4,3,1,3,2,1,2,2,1,1,1,1,1,2,3,3,2,1,2,1,2,2,2,1,79,179,149229
2022-01-10,1,10,0,9,0,0,2,2,1,4,2,3,2,2,1,1,1,2,3,1,3,2,3,1,1,1,3,2,1,2,1,2,1,1,1,1,76,123,159114
2022-01-11,1,11,1,5,0,1,3,3,2,3,2,2,2,2,1,2,1,2,1,1,1,1,1,1,3,1,2,1,1,2,4,1,1,3,1,1,74,145,158648
2022-01-12,1,12,2,3,-5,0,1,2,3,1,1,1,1,3,1,3,1,1,3,3,3,1,2,1,1,3,2,2,4,2,1,3,4,2,3,1,83,126,140852
2022-01-13,1,13,3,6,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1,2,1,1,2,2,1,2,91,137,118000
2022-01-14,1,14,4,8,0,0,1,2,2,2,2,2,1,1,2,1,3,1,3,1,1,2,2,1,1,2,2,2,2,3,1,2,3,1,2,1,75,124,135734
2022-01-15,1,15,5,3,-3,1,2,2,3,1,2,2,2,1,2,2,3,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,108,168,120051
2022-01-16,1,16,6,7,0,1,2,2,1,1,1,2,1,1,2,1,2,2,2,3,2,1,1,1,2,2,1,1,2,1,2,1,1,4,2,3,103,158,184679
2022-01-17,1,17,0,7,0,0,1,1,1,1,2,1,1,2,1,1,2,1,3,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,2,1,68,145,160958
